"","iso3_iu0","highest_ess_model"
"1916","LBR26828","mansoni_high_burden"
"1917","TCD10753","mansoni_high_burden"
"1918","TZA46643","mansoni_high_burden"
"1919","ETH18646","mansoni_high_burden"
"1920","TCD10706","mansoni_low_burden"
"1921","TCD10709","mansoni_low_burden"
"1922","AGO02055","mansoni_high_burden"
"1923","ETH19019","mansoni_low_burden"
"1924","ETH18554","mansoni_low_burden"
"1925","MRT31042","mansoni_high_burden"
"1926","MRT31039","mansoni_high_burden"
"1927","AGO02050","mansoni_high_burden"
"1928","ETH19229","mansoni_high_burden"
"1929","ETH18746","mansoni_low_burden"
"1930","NGA36474","mansoni_low_burden"
"1931","NGA36458","mansoni_high_burden"
"1932","NGA36459","mansoni_high_burden"
"1933","NGA36471","mansoni_high_burden"
"1934","NGA36473","mansoni_high_burden"
"1935","NGA36476","mansoni_high_burden"
"1936","NGA36680","mansoni_high_burden"
"1937","NGA36669","mansoni_low_burden"
"1938","NGA36468","mansoni_high_burden"
"1939","ETH18923","mansoni_high_burden"
"1940","NGA36457","mansoni_low_burden"
"1941","NGA36462","mansoni_high_burden"
"1942","NGA36657","mansoni_high_burden"
"1943","NGA36666","mansoni_high_burden"
"1944","ERI17445","mansoni_low_burden"
"1945","ERI17447","mansoni_low_burden"
"1946","ERI17442","mansoni_high_burden"
"1947","ETH18553","mansoni_low_burden"
"1948","ETH18556","mansoni_low_burden"
"1949","ETH19221","mansoni_high_burden"
"1950","ERI17471","mansoni_low_burden"
"1951","ERI17474","mansoni_high_burden"
"1952","ERI17470","mansoni_low_burden"
"1953","ERI17450","mansoni_high_burden"
"1954","ETH18649","mansoni_low_burden"
"1955","MRT31065","mansoni_low_burden"
"1956","MRT31040","mansoni_high_burden"
"1957","MRT31066","mansoni_low_burden"
"1958","MRT31080","mansoni_high_burden"
"1959","MRT31078","mansoni_high_burden"
"1960","MRT31064","mansoni_low_burden"
"1961","MRT31044","mansoni_high_burden"
"1962","MRT31043","mansoni_high_burden"
"1963","ZMB50881","mansoni_high_burden"
"1964","ZMB53185","mansoni_low_burden"
"1965","ZMB53186","mansoni_low_burden"
"1966","ZMB53187","mansoni_high_burden"
"1967","CIV15377","mansoni_high_burden"
"1968","CIV15348","mansoni_high_burden"
"1969","CIV15350","mansoni_low_burden"
"1970","CIV15356","mansoni_high_burden"
"1971","CIV15379","mansoni_high_burden"
"1972","CIV15402","mansoni_high_burden"
"1973","CIV15374","mansoni_low_burden"
"1974","CIV15393","mansoni_high_burden"
"1975","CIV15396","mansoni_high_burden"
"1976","CIV15346","mansoni_high_burden"
"1977","MLI30039","mansoni_high_burden"
"1978","MLI30040","mansoni_high_burden"
"1979","TZA46638","mansoni_low_burden"
"1980","TZA46644","mansoni_low_burden"
"1981","TZA46646","mansoni_high_burden"
"1982","TZA46639","mansoni_high_burden"
"1983","TZA46635","mansoni_high_burden"
"1984","TZA46626","mansoni_high_burden"
"1985","AGO02096","mansoni_high_burden"
"1986","COD14161",NA
"1987","COD14162",NA
"1988","COD14164",NA
"1989","COD14169",NA
"1990","COD14173",NA
"1991","COD14175",NA
"1992","COD14194",NA
"1993","COD14195",NA
"1994","COD14208",NA
"1995","COD14220",NA
"1996","COD14222",NA
"1997","COD14223",NA
"1998","COD14225",NA
"1999","COD14228",NA
"2000","COD14232",NA
"2001","COD14237",NA
"2002","COD14247",NA
"2003","COD14249",NA
"2004","COD14256",NA
"2005","COD14257",NA
"2006","COD14259",NA
"2007","COD14264",NA
"2008","COD14266",NA
"2009","COD14282",NA
"2010","COD14283",NA
"2011","COD14284",NA
"2012","COD14287",NA
"2013","ETH18790","mansoni_high_burden"
"2014","NGA36469","mansoni_low_burden"
"2015","ETH18776","mansoni_low_burden"
"2016","ETH18804","mansoni_low_burden"
"2017","ETH18805","mansoni_high_burden"
"2018","ETH18839","mansoni_low_burden"
"2019","ETH18864","mansoni_high_burden"
"2020","ETH18897","mansoni_high_burden"
"2021","ETH19334","mansoni_high_burden"
"2022","ETH18958","mansoni_high_burden"
"2023","NGA36771","mansoni_low_burden"
"2024","NGA36455","mansoni_low_burden"
"2025","NGA36456","mansoni_low_burden"
"2026","NGA36470","mansoni_low_burden"
"2027","NGA36737","mansoni_high_burden"
"2028","NGA36728","mansoni_high_burden"
"2029","NGA36732","mansoni_high_burden"
"2030","MLI30003","mansoni_high_burden"
"2031","MLI29995","mansoni_low_burden"
"2032","BFA53006","mansoni_low_burden"
"2033","BFA53007","mansoni_low_burden"
"2034","ZMB50828","mansoni_high_burden"
"2035","KEN54123","mansoni_high_burden"
"2036","GIN22616","mansoni_high_burden"
"2037","GIN22632","mansoni_high_burden"
"2038","GIN22630","mansoni_low_burden"
"2039","GIN22606","mansoni_low_burden"
"2040","GIN22610","mansoni_high_burden"
"2041","ZMB50886","mansoni_low_burden"
"2042","ZMB53188","mansoni_low_burden"
"2043","ZMB53189","mansoni_low_burden"
"2044","GIN22639","mansoni_low_burden"
"2045","COD14202",NA
"2046","COD14205",NA
"2047","COD14216",NA
"2048","COD14217",NA
"2049","COD14229",NA
"2050","COD14254",NA
"2051","COD14274",NA
"2052","COD14275",NA
"2053","COD14286",NA
"2054","COD14316",NA
"2055","COD14330",NA
"2056","ZMB50835","mansoni_high_burden"
"2057","ZMB50841","mansoni_high_burden"
"2058","ZMB50890","mansoni_high_burden"
"2059","ZMB53191","mansoni_high_burden"
"2060","ZMB53192","mansoni_high_burden"
"2061","ZMB53194","mansoni_high_burden"
"2062","NGA36838","mansoni_high_burden"
"2063","AGO02148","mansoni_high_burden"
"2064","ETH18619","mansoni_high_burden"
"2065","ETH19336","mansoni_high_burden"
"2066","AGO02140","mansoni_high_burden"
"2067","BEN03277","mansoni_high_burden"
"2068","NGA36448","mansoni_low_burden"
"2069","NGA36451","mansoni_low_burden"
"2070","NGA36668","mansoni_high_burden"
"2071","ETH18750","mansoni_low_burden"
"2072","ETH19328","mansoni_high_burden"
"2073","ETH19319","mansoni_low_burden"
"2074","ETH19183","mansoni_low_burden"
"2075","GIN22626","mansoni_low_burden"
"2076","BEN03236","mansoni_low_burden"
"2077","TCD10667","mansoni_low_burden"
"2078","TCD10668","mansoni_low_burden"
"2079","TCD10669","mansoni_high_burden"
"2080","TCD10671","mansoni_high_burden"
"2081","TCD10707","mansoni_high_burden"
"2082","TCD10710","mansoni_low_burden"
"2083","TCD10747","mansoni_high_burden"
"2084","NGA36572","mansoni_high_burden"
"2085","NGA36511","mansoni_low_burden"
"2086","NGA36821","mansoni_high_burden"
"2087","NGA36826","mansoni_low_burden"
"2088","NGA36836","mansoni_high_burden"
"2089","ETH18597","mansoni_high_burden"
"2090","ZMB50831","mansoni_high_burden"
"2091","ZMB50846","mansoni_high_burden"
"2092","NGA37085","mansoni_high_burden"
"2093","RWA38120","mansoni_high_burden"
"2094","NGA37089","mansoni_high_burden"
"2095","ETH19366","mansoni_low_burden"
"2096","NGA36501","mansoni_high_burden"
"2097","NGA36999","mansoni_low_burden"
"2098","NGA36964","mansoni_low_burden"
"2099","NGA36490","mansoni_high_burden"
"2100","NGA36940","mansoni_high_burden"
"2101","NGA37094","mansoni_high_burden"
"2102","ETH19497","mansoni_low_burden"
"2103","ZMB50837","mansoni_high_burden"
"2104","GAB20340","mansoni_high_burden"
"2105","GNB23683","mansoni_low_burden"
"2106","GNB23684","mansoni_high_burden"
"2107","MRT31055","mansoni_high_burden"
"2108","NGA36959","mansoni_low_burden"
"2109","NGA36961","mansoni_high_burden"
"2110","NGA36494","mansoni_low_burden"
"2111","AGO02056","mansoni_low_burden"
"2112","NGA36496","mansoni_low_burden"
"2113","NGA36485","mansoni_low_burden"
"2114","NGA36998","mansoni_high_burden"
"2115","NGA36442","mansoni_high_burden"
"2116","NGA36354","mansoni_high_burden"
"2117","NGA36947","mansoni_low_burden"
"2118","NGA36446","mansoni_low_burden"
"2119","NGA36445","mansoni_high_burden"
"2120","NGA36429","mansoni_high_burden"
"2121","NGA36985","mansoni_low_burden"
"2122","NGA36443","mansoni_high_burden"
"2123","NGA36372","mansoni_low_burden"
"2124","NGA36427","mansoni_high_burden"
"2125","NGA36428","mansoni_high_burden"
"2126","NGA36434","mansoni_high_burden"
"2127","NGA36436","mansoni_high_burden"
"2128","NGA36441","mansoni_high_burden"
"2129","NGA36433","mansoni_high_burden"
"2130","COD14209",NA
"2131","COD14199",NA
"2132","ETH19067","mansoni_high_burden"
"2133","TCD10720","mansoni_high_burden"
"2134","TCD10775","mansoni_low_burden"
"2135","NGA36987","mansoni_high_burden"
"2136","NGA36982","mansoni_high_burden"
"2137","NGA36971","mansoni_low_burden"
"2138","NGA36984","mansoni_low_burden"
"2139","GNB23756","mansoni_high_burden"
"2140","GNB23755","mansoni_high_burden"
"2141","GNB23757","mansoni_high_burden"
"2142","GNB23758","mansoni_high_burden"
"2143","GNB23760","mansoni_high_burden"
"2144","GNB23753","mansoni_high_burden"
"2145","GNB23754","mansoni_high_burden"
"2146","GNB23759","mansoni_high_burden"
"2147","NGA36989","mansoni_high_burden"
"2148","NGA36973","mansoni_high_burden"
"2149","NGA36976","mansoni_high_burden"
"2150","NGA36977","mansoni_high_burden"
"2151","ETH19488","mansoni_high_burden"
"2152","NGA36946","mansoni_low_burden"
"2153","NGA36988","mansoni_low_burden"
"2154","NGA36991","mansoni_low_burden"
"2155","NGA36993","mansoni_low_burden"
"2156","NGA36995","mansoni_low_burden"
"2157","NGA36996","mansoni_low_burden"
"2158","NGA37000","mansoni_low_burden"
"2159","NGA36361","mansoni_low_burden"
"2160","NGA36983","mansoni_low_burden"
"2161","NGA36969","mansoni_low_burden"
"2162","NGA36970","mansoni_low_burden"
"2163","NGA36972","mansoni_low_burden"
"2164","NGA36978","mansoni_low_burden"
"2165","NGA36882","mansoni_high_burden"
"2166","NGA36950","mansoni_low_burden"
"2167","NGA36875","mansoni_low_burden"
"2168","NGA37087","mansoni_low_burden"
"2169","NGA37092","mansoni_low_burden"
"2170","CIV15411","mansoni_high_burden"
"2171","TZA46614","mansoni_low_burden"
"2172","TZA46533","mansoni_high_burden"
"2173","TZA46632","mansoni_low_burden"
"2174","TZA46546","mansoni_high_burden"
"2175","TZA46484","mansoni_high_burden"
"2176","TZA46640","mansoni_high_burden"
"2177","TZA46633","mansoni_high_burden"
"2178","TZA46641","mansoni_high_burden"
"2179","MRT31060","mansoni_low_burden"
"2180","MRT31058","mansoni_low_burden"
"2181","MRT31061","mansoni_low_burden"
"2182","MRT31063","mansoni_low_burden"
"2183","MRT31059","mansoni_low_burden"
"2184","ETH18759","mansoni_high_burden"
"2185","ETH18915","mansoni_high_burden"
"2186","ETH19525","mansoni_low_burden"
"2187","ETH19357","mansoni_high_burden"
"2188","ETH19346","mansoni_high_burden"
"2189","ETH19356","mansoni_low_burden"
"2190","ETH19348","mansoni_high_burden"
"2191","CIV15386","mansoni_high_burden"
"2192","COD14181",NA
"2193","COD14188",NA
"2194","COD14189",NA
"2195","COD14193",NA
"2196","COD14204",NA
"2197","COD14207",NA
"2198","COD14296",NA
"2199","COD14305",NA
"2200","COD14307",NA
"2201","COD14311",NA
"2202","COD14312",NA
"2203","COD14313",NA
"2204","COD14319",NA
"2205","COD14321",NA
"2206","COD14325",NA
"2207","COD14326",NA
"2208","ETH18574","mansoni_high_burden"
"2209","ETH19191","mansoni_high_burden"
"2210","ETH19201","mansoni_high_burden"
"2211","ETH18614","mansoni_high_burden"
"2212","NGA36432","mansoni_low_burden"
"2213","NGA36437","mansoni_high_burden"
"2214","GAB20343","mansoni_low_burden"
"2215","COD13821",NA
"2216","COD13867","mansoni_high_burden"
"2217","COD14179",NA
"2218","COD14182",NA
"2219","COD14185",NA
"2220","COD14192",NA
"2221","COD14197",NA
"2222","COD14198",NA
"2223","COD14200",NA
"2224","COD14201",NA
"2225","COD14203",NA
"2226","COD14206",NA
"2227","COD14253",NA
"2228","COD14295",NA
"2229","COD14297",NA
"2230","COD14299",NA
"2231","COD14301",NA
"2232","COD14302",NA
"2233","COD14303",NA
"2234","COD14306",NA
"2235","COD14309",NA
"2236","COD14314",NA
"2237","COD14315",NA
"2238","COD14317",NA
"2239","COD14318",NA
"2240","COD14320",NA
"2241","COD14322",NA
"2242","COD14323",NA
"2243","COD14324",NA
"2244","COD14328",NA
"2245","GAB20344","mansoni_high_burden"
"2246","GAB20364","mansoni_high_burden"
"2247","GAB20376","mansoni_high_burden"
"2248","ETH19521","mansoni_high_burden"
"2249","GNB23650","mansoni_low_burden"
"2250","GNB23688","mansoni_low_burden"
"2251","GNB23701","mansoni_high_burden"
"2252","GNB23694","mansoni_low_burden"
"2253","GNB23686","mansoni_high_burden"
"2254","GNB23689","mansoni_low_burden"
"2255","GNB23695","mansoni_low_burden"
"2256","GNB23690","mansoni_low_burden"
"2257","GNB23700","mansoni_low_burden"
"2258","GNB23691","mansoni_low_burden"
"2259","GNB23687","mansoni_high_burden"
"2260","GNB23702","mansoni_low_burden"
"2261","GNB23685","mansoni_low_burden"
"2262","GNB23654","mansoni_low_burden"
"2263","GNB23653","mansoni_low_burden"
"2264","GNB23746","mansoni_low_burden"
"2265","GNB23747","mansoni_low_burden"
"2266","GNB23751","mansoni_low_burden"
"2267","GNB23652","mansoni_low_burden"
"2268","GNB23752","mansoni_low_burden"
"2269","GNB23748","mansoni_low_burden"
"2270","GNB23655","mansoni_low_burden"
"2271","GNB23698","mansoni_low_burden"
"2272","GNB23697","mansoni_low_burden"
"2273","GNB23693","mansoni_low_burden"
"2274","GNB23699","mansoni_low_burden"
"2275","GNB23651","mansoni_low_burden"
"2276","MRT31037","mansoni_high_burden"
"2277","MRT31038","mansoni_low_burden"
"2278","MRT31036","mansoni_low_burden"
"2279","MRT31068","mansoni_high_burden"
"2280","MRT31049","mansoni_low_burden"
"2281","NGA36943","mansoni_high_burden"
"2282","NGA36945","mansoni_low_burden"
"2283","NGA36951","mansoni_high_burden"
"2284","NGA36953","mansoni_high_burden"
"2285","NGA36955","mansoni_high_burden"
"2286","NGA36956","mansoni_high_burden"
"2287","NGA36962","mansoni_high_burden"
"2288","NGA36965","mansoni_low_burden"
"2289","ERI17451","mansoni_high_burden"
"2290","TZA46624","mansoni_high_burden"
"2291","TZA46468","mansoni_high_burden"
"2292","TZA46467","mansoni_low_burden"
"2293","ETH19473","mansoni_low_burden"
"2294","ETH18792","mansoni_low_burden"
"2295","ETH19062","mansoni_low_burden"
"2296","ETH19455","mansoni_low_burden"
"2297","ETH18882","mansoni_high_burden"
"2298","ETH18889","mansoni_low_burden"
"2299","ETH19468","mansoni_high_burden"
"2300","ETH18906","mansoni_high_burden"
"2301","ETH18618","mansoni_low_burden"
"2302","ETH19304","mansoni_high_burden"
"2303","ETH18681","mansoni_high_burden"
"2304","ETH19385","mansoni_low_burden"
"2305","ETH19475","mansoni_low_burden"
"2306","ETH19474","mansoni_high_burden"
"2307","ETH19335","mansoni_low_burden"
"2308","ETH19255","mansoni_high_burden"
"2309","ETH19024","mansoni_low_burden"
"2310","ETH19025","mansoni_high_burden"
"2311","NGA36939","mansoni_low_burden"
"2312","NGA36944","mansoni_low_burden"
"2313","NGA36948","mansoni_low_burden"
"2314","NGA36960","mansoni_low_burden"
"2315","NGA36966","mansoni_low_burden"
"2316","NGA36444","mansoni_high_burden"
"2317","NGA36408","mansoni_low_burden"
"2318","NGA36938","mansoni_low_burden"
"2319","COD14180","mansoni_low_burden"
"2320","COD14183",NA
"2321","COD14184","mansoni_high_burden"
"2322","COD14186","mansoni_high_burden"
"2323","COD14190","mansoni_high_burden"
"2324","COD14191","mansoni_high_burden"
"2325","COD14210","mansoni_high_burden"
"2326","COD14211","mansoni_low_burden"
"2327","TZA46625","mansoni_high_burden"
"2328","TZA46466","mansoni_high_burden"
"2329","ETH19004","mansoni_low_burden"
"2330","KEN54166","mansoni_high_burden"
"2331","KEN54047","mansoni_low_burden"
"2332","RWA38134","mansoni_low_burden"
"2333","ETH19376","mansoni_high_burden"
"2334","SSD44319","mansoni_high_burden"
"2335","SSD44323","mansoni_high_burden"
"2336","SSD44386","mansoni_high_burden"
"2337","ETH19344","mansoni_high_burden"
"2338","NGA36625","mansoni_low_burden"
"2339","ETH19351","mansoni_high_burden"
"2340","NGA36460","mansoni_high_burden"
"2341","NGA36612","mansoni_low_burden"
"2342","NGA36368","mansoni_low_burden"
"2343","NGA36374","mansoni_high_burden"
"2344","NGA36355","mansoni_high_burden"
"2345","NGA36359","mansoni_high_burden"
"2346","NGA36360","mansoni_high_burden"
"2347","NGA36362","mansoni_high_burden"
"2348","NGA36356","mansoni_low_burden"
"2349","NGA36369","mansoni_low_burden"
"2350","NGA36358","mansoni_low_burden"
"2351","NGA36364","mansoni_low_burden"
"2352","NGA36365","mansoni_low_burden"
"2353","ERI17449","mansoni_low_burden"
"2354","ERI17482","mansoni_high_burden"
"2355","ERI17464","mansoni_low_burden"
"2356","ERI17440","mansoni_high_burden"
"2357","ERI17486","mansoni_low_burden"
"2358","ERI17484","mansoni_low_burden"
"2359","ERI17473","mansoni_high_burden"
"2360","ERI17480","mansoni_low_burden"
"2361","KEN54043","mansoni_high_burden"
"2362","NGA36482","mansoni_high_burden"
"2363","NGA36483","mansoni_high_burden"
"2364","NGA36479","mansoni_high_burden"
"2365","NGA36370","mansoni_high_burden"
"2366","TCD10771","mansoni_high_burden"
"2367","TCD10772","mansoni_low_burden"
"2368","SSD44352","mansoni_high_burden"
"2369","ZMB50821","mansoni_low_burden"
"2370","ZMB50823","mansoni_low_burden"
"2371","ZMB53169","mansoni_low_burden"
"2372","ZMB50818","mansoni_high_burden"
"2373","ZMB50819","mansoni_high_burden"
"2374","ZMB50822","mansoni_low_burden"
"2375","ZMB50879","mansoni_high_burden"
"2376","ZMB50880","mansoni_high_burden"
"2377","ZMB50883","mansoni_high_burden"
"2378","ZMB53166","mansoni_high_burden"
"2379","ZMB53168","mansoni_high_burden"
"2380","TCD10766","mansoni_high_burden"
"2381","TCD10776","mansoni_high_burden"
"2382","TCD10777","mansoni_high_burden"
"2383","NGA36707","mansoni_high_burden"
"2384","NGA36842","mansoni_high_burden"
"2385","NGA36851","mansoni_high_burden"
"2386","NGA36852","mansoni_high_burden"
"2387","NGA36614","mansoni_high_burden"
"2388","AGO02162","mansoni_high_burden"
"2389","AGO02163","mansoni_low_burden"
"2390","AGO02166","mansoni_high_burden"
"2391","NGA37074","mansoni_low_burden"
"2392","ETH18629","mansoni_low_burden"
"2393","ETH19228","mansoni_high_burden"
"2394","ETH19345","mansoni_low_burden"
"2395","ETH18734","mansoni_low_burden"
"2396","NGA36844","mansoni_low_burden"
"2397","NGA36859","mansoni_low_burden"
"2398","ETH18727","mansoni_high_burden"
"2399","MOZ33260","mansoni_high_burden"
"2400","MOZ33262","mansoni_high_burden"
"2401","GHA21498","mansoni_high_burden"
"2402","NGA36773","mansoni_high_burden"
"2403","NGA36776","mansoni_low_burden"
"2404","NGA36782","mansoni_high_burden"
"2405","NGA36723","mansoni_high_burden"
"2406","NGA36401","mansoni_high_burden"
"2407","NGA36856","mansoni_high_burden"
"2408","NGA36623","mansoni_high_burden"
"2409","NGA36373","mansoni_high_burden"
"2410","NGA36712","mansoni_high_burden"
"2411","NGA36713","mansoni_high_burden"
"2412","NGA36717","mansoni_high_burden"
"2413","NGA36763","mansoni_low_burden"
"2414","NGA36765","mansoni_high_burden"
"2415","NGA36726","mansoni_high_burden"
"2416","NGA36730","mansoni_high_burden"
"2417","NGA36736","mansoni_high_burden"
"2418","NGA36743","mansoni_high_burden"
"2419","NGA36747","mansoni_high_burden"
"2420","SSD44394","mansoni_low_burden"
"2421","SSD44393","mansoni_low_burden"
"2422","SSD44399","mansoni_high_burden"
"2423","ETH19046","mansoni_low_burden"
"2424","ETH18772","mansoni_high_burden"
"2425","ETH19355","mansoni_high_burden"
"2426","ETH19252","mansoni_high_burden"
"2427","NGA36751","mansoni_high_burden"
"2428","NGA36752","mansoni_high_burden"
"2429","NGA36755","mansoni_high_burden"
"2430","NGA36758","mansoni_high_burden"
