"Group_name","IU_ID","IU_ID2","CoverageGroup","Group"
"3341","19069","ETH19069"
"1527","19071","ETH19071"
"3356","19072","ETH19072"
"3359","19075","ETH19075"
"3361","19076","ETH19076"
"3393","19080","ETH19080"
"3402","19082","ETH19082"
"1181","19086","ETH19086"
"4547","19087","ETH19087"
"3444","19092","ETH19092"
"3443","19094","ETH19094"
"1174","19095","ETH19095"
"3466","19096","ETH19096"
"3928","19098","ETH19098"
"3522","19101","ETH19101"
"1175","19102","ETH19102"
"1517","19105","ETH19105"
"3565","19108","ETH19108"
"3568","19109","ETH19109"
"3935","19110","ETH19110"
"3604","19113","ETH19113"
"3207","19117","ETH19117"
"1194","19120","ETH19120"
"1390","19123","ETH19123"
"1408","19124","ETH19124"
"1012","19126","ETH19126"
"2635","19127","ETH19127"
"3655","19130","ETH19130"
"1278","19131","ETH19131"
"1460","19132","ETH19132"
"1244","19134","ETH19134"
"3251","19142","ETH19142"
"3634","19145","ETH19145"
"3266","19146","ETH19146"
"3640","19150","ETH19150"
"3317","19153","ETH19153"
"1462","19154","ETH19154"
"1347","19157","ETH19157"
"3290","19158","ETH19158"
"3328","19160","ETH19160"
"1461","19161","ETH19161"
"1391","19162","ETH19162"
"3289","19165","ETH19165"
"3295","19166","ETH19166"
"3324","19170","ETH19170"
"3332","19171","ETH19171"
"2639","19172","ETH19172"
"1023","19175","ETH19175"
"3346","19176","ETH19176"
"3348","19177","ETH19177"
"3631","19180","ETH19180"
"3650","19181","ETH19181"
"4206","19182","ETH19182"
"2074","19183","ETH19183"
"1395","19184","ETH19184"
"3370","19185","ETH19185"
"3907","19188","ETH19188"
"3385","19189","ETH19189"
"3390","19190","ETH19190"
"626","19192","ETH19192"
"1399","19199","ETH19199"
"3649","19207","ETH19207"
"3633","19213","ETH19213"
"1294","19217","ETH19217"
"3624","19218","ETH19218"
"3626","19223","ETH19223"
"1377","19226","ETH19226"
"1268","19233","ETH19233"
"3523","19234","ETH19234"
"1289","19235","ETH19235"
"1199","19237","ETH19237"
"3226","19239","ETH19239"
"1754","19241","ETH19241"
"3541","19244","ETH19244"
"1323","19248","ETH19248"
"1407","19250","ETH19250"
"1197","19253","ETH19253"
"3590","19256","ETH19256"
"1292","19258","ETH19258"
"3514","19262","ETH19262"
"3601","19265","ETH19265"
"1357","19277","ETH19277"
"1279","19278","ETH19278"
"1280","19281","ETH19281"
"3885","19282","ETH19282"
"1470","19283","ETH19283"
"3225","19284","ETH19284"
"3883","19286","ETH19286"
"1369","19288","ETH19288"
"3900","19290","ETH19290"
"3406","19293","ETH19293"
"3415","19294","ETH19294"
"1360","19295","ETH19295"
"3915","19296","ETH19296"
