"Group_name","IU_ID","IU_ID2","CoverageGroup","Group"
"3416","ETH18902","ETH18902","1"
"2300","ETH18906","ETH18906","1"
"3425","ETH18908","ETH18908","1"
"3428","ETH18909","ETH18909","1"
"2644","ETH18910","ETH18910","1"
"3427","ETH18911","ETH18911","1"
"1185","ETH18912","ETH18912","1"
"3432","ETH18913","ETH18913","1"
"979","ETH18914","ETH18914","1"
"2185","ETH18915","ETH18915","1"
"3433","ETH18917","ETH18917","1"
"1380","ETH18918","ETH18918","1"
"3434","ETH18919","ETH18919","1"
"3435","ETH18920","ETH18920","1"
"3436","ETH18921","ETH18921","1"
"3437","ETH18922","ETH18922","1"
"1939","ETH18923","ETH18923","1"
"3450","ETH18925","ETH18925","1"
"930","ETH18928","ETH18928","1"
"3454","ETH18930","ETH18930","1"
"3467","ETH18936","ETH18936","1"
"1786","ETH18939","ETH18939","1"
"3473","ETH18942","ETH18942","1"
"3475","ETH18944","ETH18944","1"
"1401","ETH18947","ETH18947","1"
"3479","ETH18948","ETH18948","1"
"3518","ETH18951","ETH18951","1"
"1409","ETH18953","ETH18953","1"
"1165","ETH18955","ETH18955","1"
"1426","ETH18956","ETH18956","1"
"2022","ETH18958","ETH18958","1"
"3506","ETH18961","ETH18961","1"
"1475","ETH18962","ETH18962","1"
"744","ETH18963","ETH18963","1"
"2647","ETH18964","ETH18964","1"
"3516","ETH18967","ETH18967","1"
"3524","ETH18969","ETH18969","1"
"3530","ETH18980","ETH18980","1"
"2646","ETH18981","ETH18981","1"
"3535","ETH18985","ETH18985","1"
"2648","ETH18987","ETH18987","1"
"3549","ETH18989","ETH18989","1"
"3547","ETH18993","ETH18993","1"
"3559","ETH18998","ETH18998","1"
"3560","ETH18999","ETH18999","1"
"3545","ETH19000","ETH19000","1"
"3567","ETH19005","ETH19005","1"
"3572","ETH19007","ETH19007","1"
"1670","ETH19009","ETH19009","1"
"3574","ETH19011","ETH19011","1"
"3553","ETH19012","ETH19012","1"
"1431","ETH19013","ETH19013","1"
"3578","ETH19014","ETH19014","1"
"3579","ETH19015","ETH19015","1"
"3588","ETH19016","ETH19016","1"
"3589","ETH19022","ETH19022","1"
"2310","ETH19025","ETH19025","1"
"3602","ETH19026","ETH19026","1"
"3594","ETH19028","ETH19028","1"
"3596","ETH19029","ETH19029","1"
"3598","ETH19030","ETH19030","1"
"4199","ETH19031","ETH19031","1"
"3609","ETH19036","ETH19036","1"
"3613","ETH19037","ETH19037","1"
"738","ETH19040","ETH19040","1"
"3465","ETH19042","ETH19042","1"
"1814","ETH19052","ETH19052","1"
"3250","ETH19053","ETH19053","1"
"1188","ETH19055","ETH19055","1"
"1740","ETH19057","ETH19057","1"
"4545","ETH19058","ETH19058","1"
"3313","ETH19063","ETH19063","1"
"3330","ETH19066","ETH19066","1"
"2132","ETH19067","ETH19067","1"
"1168","ETH19070","ETH19070","1"
"3355","ETH19073","ETH19073","1"
"3383","ETH19077","ETH19077","1"
"1673","ETH19078","ETH19078","1"
"2642","ETH19079","ETH19079","1"
"3401","ETH19081","ETH19081","1"
"1750","ETH19083","ETH19083","1"
"3409","ETH19085","ETH19085","1"
"3423","ETH19088","ETH19088","1"
"1742","ETH19090","ETH19090","1"
"3507","ETH19097","ETH19097","1"
"3491","ETH19099","ETH19099","1"
"1743","ETH19111","ETH19111","1"
"1588","ETH19114","ETH19114","1"
"3200","ETH19115","ETH19115","1"
"3201","ETH19116","ETH19116","1"
"3211","ETH19118","ETH19118","1"
"1344","ETH19119","ETH19119","1"
"1195","ETH19122","ETH19122","1"
"3199","ETH19125","ETH19125","1"
"3212","ETH19128","ETH19128","1"
"684","ETH19133","ETH19133","1"
"3256","ETH19136","ETH19136","1"
"3265","ETH19137","ETH19137","1"
"1196","ETH19138","ETH19138","1"
"1909","ETH19140","ETH19140","1"
"3247","ETH19141","ETH19141","1"
"3253","ETH19143","ETH19143","1"
"3267","ETH19147","ETH19147","1"
"1439","ETH19149","ETH19149","1"
"3274","ETH19151","ETH19151","1"
"1345","ETH19155","ETH19155","1"
"1346","ETH19156","ETH19156","1"
"3652","ETH19159","ETH19159","1"
"1392","ETH19163","ETH19163","1"
"1393","ETH19164","ETH19164","1"
"3638","ETH19167","ETH19167","1"
"3323","ETH19169","ETH19169","1"
"3335","ETH19173","ETH19173","1"
"3510","ETH19174","ETH19174","1"
"3351","ETH19178","ETH19178","1"
"3352","ETH19179","ETH19179","1"
"3371","ETH19186","ETH19186","1"
"3373","ETH19187","ETH19187","1"
"2209","ETH19191","ETH19191","1"
"2620","ETH19193","ETH19193","1"
"1153","ETH19197","ETH19197","1"
"1277","ETH19200","ETH19200","1"
"2210","ETH19201","ETH19201","1"
"3605","ETH19203","ETH19203","1"
"695","ETH19204","ETH19204","1"
"2619","ETH19208","ETH19208","1"
"1463","ETH19209","ETH19209","1"
"3441","ETH19212","ETH19212","1"
"3340","ETH19214","ETH19214","1"
"3469","ETH19215","ETH19215","1"
"3480","ETH19216","ETH19216","1"
"3512","ETH19219","ETH19219","1"
"3498","ETH19220","ETH19220","1"
"1949","ETH19221","ETH19221","1"
"3484","ETH19222","ETH19222","1"
"1425","ETH19224","ETH19224","1"
"3485","ETH19227","ETH19227","1"
"2393","ETH19228","ETH19228","1"
"1928","ETH19229","ETH19229","1"
"3500","ETH19230","ETH19230","1"
"3629","ETH19231","ETH19231","1"
"3635","ETH19232","ETH19232","1"
"1374","ETH19236","ETH19236","1"
"2616","ETH19238","ETH19238","1"
"3542","ETH19240","ETH19240","1"
"1755","ETH19242","ETH19242","1"
"1003","ETH19243","ETH19243","1"
"3543","ETH19245","ETH19245","1"
"3564","ETH19246","ETH19246","1"
"1043","ETH19249","ETH19249","1"
"3630","ETH19251","ETH19251","1"
"2426","ETH19252","ETH19252","1"
"717","ETH19254","ETH19254","1"
"2308","ETH19255","ETH19255","1"
"3582","ETH19257","ETH19257","1"
"3625","ETH19260","ETH19260","1"
"3531","ETH19261","ETH19261","1"
"1434","ETH19264","ETH19264","1"
"1404","ETH19267","ETH19267","1"
"3606","ETH19268","ETH19268","1"
"1406","ETH19269","ETH19269","1"
"3616","ETH19271","ETH19271","1"
"1405","ETH19272","ETH19272","1"
"3615","ETH19273","ETH19273","1"
"3618","ETH19274","ETH19274","1"
"1354","ETH19275","ETH19275","1"
"3192","ETH19276","ETH19276","1"
"1419","ETH19279","ETH19279","1"
"3311","ETH19285","ETH19285","1"
"3345","ETH19287","ETH19287","1"
"1358","ETH19289","ETH19289","1"
"1622","ETH19291","ETH19291","1"
"1359","ETH19292","ETH19292","1"
"3445","ETH19298","ETH19298","1"
"3447","ETH19299","ETH19299","1"
"1361","ETH19300","ETH19300","1"
"3459","ETH19301","ETH19301","1"
"2302","ETH19304","ETH19304","1"
"3492","ETH19305","ETH19305","1"
"1362","ETH19308","ETH19308","1"
"1482","ETH19310","ETH19310","1"
"1429","ETH19314","ETH19314","1"
"1430","ETH19316","ETH19316","1"
"1432","ETH19320","ETH19320","1"
"1366","ETH19321","ETH19321","1"
"1069","ETH19323","ETH19323","1"
"1492","ETH19324","ETH19324","1"
"1436","ETH19327","ETH19327","1"
"2072","ETH19328","ETH19328","1"
"1269","ETH19333","ETH19333","1"
"2021","ETH19334","ETH19334","1"
"2065","ETH19336","ETH19336","1"
"3229","ETH19338","ETH19338","1"
"3309","ETH19339","ETH19339","1"
"3412","ETH19341","ETH19341","1"
"2337","ETH19344","ETH19344","1"
"2188","ETH19346","ETH19346","1"
"2190","ETH19348","ETH19348","1"
"3363","ETH19350","ETH19350","1"
"2339","ETH19351","ETH19351","1"
"3499","ETH19353","ETH19353","1"
"3548","ETH19354","ETH19354","1"
"2425","ETH19355","ETH19355","1"
"2187","ETH19357","ETH19357","1"
"3563","ETH19358","ETH19358","1"
"3379","ETH19359","ETH19359","1"
"3333","ETH19360","ETH19360","1"
"3342","ETH19361","ETH19361","1"
"3386","ETH19362","ETH19362","1"
"3394","ETH19363","ETH19363","1"
"3592","ETH19364","ETH19364","1"
"3228","ETH19365","ETH19365","1"
"3399","ETH19369","ETH19369","1"
"3562","ETH19370","ETH19370","1"
"3276","ETH19371","ETH19371","1"
"3421","ETH19372","ETH19372","1"
"3408","ETH19373","ETH19373","1"
"3258","ETH19374","ETH19374","1"
"3487","ETH19375","ETH19375","1"
"2333","ETH19376","ETH19376","1"
"3550","ETH19377","ETH19377","1"
"3580","ETH19379","ETH19379","1"
"3280","ETH19381","ETH19381","1"
"3338","ETH19382","ETH19382","1"
"3477","ETH19383","ETH19383","1"
"3504","ETH19384","ETH19384","1"
"3595","ETH19391","ETH19391","1"
"3610","ETH19392","ETH19392","1"
"4501","ETH19393","ETH19393","1"
"3442","ETH19395","ETH19395","1"
"3457","ETH19396","ETH19396","1"
"3593","ETH19398","ETH19398","1"
"3532","ETH19399","ETH19399","1"
"2536","ETH19408","ETH19408","1"
"2507","ETH19409","ETH19409","1"
"3622","ETH19425","ETH19425","1"
"3272","ETH19426","ETH19426","1"
"3360","ETH19428","ETH19428","1"
"3603","ETH19433","ETH19433","1"
"3620","ETH19434","ETH19434","1"
"2643","ETH19435","ETH19435","1"
"3569","ETH19436","ETH19436","1"
"3291","ETH19442","ETH19442","1"
"3298","ETH19443","ETH19443","1"
"3476","ETH19445","ETH19445","1"
"3208","ETH19449","ETH19449","1"
"4402","ETH19451","ETH19451","1"
"365","ETH19452","ETH19452","1"
"3496","ETH19454","ETH19454","1"
"3555","ETH19456","ETH19456","1"
"3231","ETH19457","ETH19457","1"
"3440","ETH19459","ETH19459","1"
"3326","ETH19462","ETH19462","1"
"3214","ETH19464","ETH19464","1"
"3327","ETH19465","ETH19465","1"
"3992","ETH19467","ETH19467","1"
"2299","ETH19468","ETH19468","1"
"3608","ETH19470","ETH19470","1"
"3378","ETH19471","ETH19471","1"
"3520","ETH19472","ETH19472","1"
"2306","ETH19474","ETH19474","1"
"3591","ETH19476","ETH19476","1"
"3395","ETH19477","ETH19477","1"
"3420","ETH19478","ETH19478","1"
"3308","ETH19479","ETH19479","1"
"3217","ETH19481","ETH19481","1"
"3259","ETH19483","ETH19483","1"
"2645","ETH19485","ETH19485","1"
"2151","ETH19488","ETH19488","1"
"3486","ETH19489","ETH19489","1"
"349","ETH19491","ETH19491","1"
"3539","ETH19492","ETH19492","1"
"3534","ETH19493","ETH19493","1"
"3521","ETH19496","ETH19496","1"
"3537","ETH19499","ETH19499","1"
"3430","ETH19501","ETH19501","1"
"3460","ETH19502","ETH19502","1"
"3254","ETH19507","ETH19507","1"
"2640","ETH19508","ETH19508","1"
"2655","ETH19511","ETH19511","1"
"3449","ETH19518","ETH19518","1"
"3337","ETH19519","ETH19519","1"
"2248","ETH19521","ETH19521","1"
"3587","ETH19522","ETH19522","1"
"3283","ETH19524","ETH19524","1"
"2519","ETH19529","ETH19529","1"
"2569","ETH19530","ETH19530","1"
"2652","ETH19531","ETH19531","1"
"2654","ETH19533","ETH19533","1"
"3483","ETH19535","ETH19535","1"
"3586","ETH19536","ETH19536","1"
"3490","ETH19537","ETH19537","1"
"3368","ETH19539","ETH19539","1"
"3575","ETH19540","ETH19540","1"
"3372","ETH19543","ETH19543","1"
"3646","ETH19547","ETH19547","1"
"3269","ETH19549","ETH19549","1"
"3577","ETH19551","ETH19551","1"
"3636","ETH19552","ETH19552","1"
"3637","ETH19553","ETH19553","1"
"3306","ETH19555","ETH19555","1"
"3271","ETH19557","ETH19557","1"
"3448","ETH19558","ETH19558","1"
"3642","ETH19559","ETH19559","1"
"3641","ETH19560","ETH19560","1"
"3643","ETH19561","ETH19561","1"
"2656","ETH19563","ETH19563","1"
"3645","ETH19565","ETH19565","1"
"414","ETH19570","ETH19570","1"
"2649","ETH19572","ETH19572","1"
"3648","ETH19573","ETH19573","1"
"3623","ETH19574","ETH19574","1"
"3365","ETH19575","ETH19575","1"
"3318","ETH19577","ETH19577","1"
"2606","ETH19578","ETH19578","1"
"2596","ETH19580","ETH19580","1"
"2617","ETH19581","ETH19581","1"
"2618","ETH19582","ETH19582","1"
"3279","ETH19584","ETH19584","1"
"3424","ETH19585","ETH19585","1"
"2637","ETH19588","ETH19588","1"
"3389","ETH19590","ETH19590","1"
"3656","ETH19591","ETH19591","1"
"3472","ETH52964","ETH52964","1"
"1624","GAB20329","GAB20329","1"
"1500","GAB20330","GAB20330","1"
"1501","GAB20331","GAB20331","1"
"1502","GAB20332","GAB20332","1"
"4450","GAB20336","GAB20336","1"
"4776","GAB20338","GAB20338","1"
"4777","GAB20339","GAB20339","1"
"2104","GAB20340","GAB20340","1"
"2245","GAB20344","GAB20344","1"
"4454","GAB20345","GAB20345","1"
"4778","GAB20350","GAB20350","1"
"4779","GAB20359","GAB20359","1"
"4780","GAB20361","GAB20361","1"
"2246","GAB20364","GAB20364","1"
"4468","GAB20366","GAB20366","1"
"2247","GAB20376","GAB20376","1"
"1714","GHA21378","GHA21378","1"
"610","GHA21384","GHA21384","1"
"889","GHA21386","GHA21386","1"
"1200","GHA21389","GHA21389","1"
"843","GHA21395","GHA21395","1"
"645","GHA21399","GHA21399","1"
"890","GHA21403","GHA21403","1"
"1236","GHA21404","GHA21404","1"
"844","GHA21405","GHA21405","1"
"845","GHA21406","GHA21406","1"
"539","GHA21407","GHA21407","1"
"846","GHA21408","GHA21408","1"
"847","GHA21409","GHA21409","1"
"848","GHA21411","GHA21411","1"
"849","GHA21412","GHA21412","1"
"850","GHA21413","GHA21413","1"
"1701","GHA21414","GHA21414","1"
"1756","GHA21416","GHA21416","1"
"1757","GHA21417","GHA21417","1"
"1758","GHA21418","GHA21418","1"
"1759","GHA21420","GHA21420","1"
"851","GHA21422","GHA21422","1"
"767","GHA21423","GHA21423","1"
"525","GHA21428","GHA21428","1"
"1739","GHA21431","GHA21431","1"
"852","GHA21432","GHA21432","1"
"853","GHA21433","GHA21433","1"
"1149","GHA21434","GHA21434","1"
"1204","GHA21435","GHA21435","1"
"4213","GHA21436","GHA21436","1"
"1715","GHA21437","GHA21437","1"
"891","GHA21438","GHA21438","1"
"892","GHA21439","GHA21439","1"
"1716","GHA21440","GHA21440","1"
"854","GHA21443","GHA21443","1"
"1703","GHA21444","GHA21444","1"
"1717","GHA21445","GHA21445","1"
"1507","GHA21446","GHA21446","1"
"1508","GHA21447","GHA21447","1"
"529","GHA21448","GHA21448","1"
"856","GHA21454","GHA21454","1"
"855","GHA21455","GHA21455","1"
"857","GHA21457","GHA21457","1"
"1237","GHA21459","GHA21459","1"
"1205","GHA21460","GHA21460","1"
"640","GHA21461","GHA21461","1"
"1206","GHA21463","GHA21463","1"
"1207","GHA21465","GHA21465","1"
"522","GHA21468","GHA21468","1"
"646","GHA21471","GHA21471","1"
"516","GHA21472","GHA21472","1"
"518","GHA21473","GHA21473","1"
"515","GHA21474","GHA21474","1"
"608","GHA21476","GHA21476","1"
"1228","GHA21477","GHA21477","1"
"641","GHA21478","GHA21478","1"
"1208","GHA21480","GHA21480","1"
"1238","GHA21481","GHA21481","1"
"639","GHA21482","GHA21482","1"
"858","GHA21485","GHA21485","1"
"860","GHA21487","GHA21487","1"
"859","GHA21488","GHA21488","1"
"563","GHA21490","GHA21490","1"
"1070","GHA21492","GHA21492","1"
"1721","GHA21496","GHA21496","1"
"2737","GHA21497","GHA21497","1"
"2401","GHA21498","GHA21498","1"
"861","GHA21500","GHA21500","1"
"862","GHA21501","GHA21501","1"
"1760","GHA21506","GHA21506","1"
"1761","GHA21508","GHA21508","1"
"1762","GHA21509","GHA21509","1"
"1763","GHA21510","GHA21510","1"
"541","GHA21511","GHA21511","1"
"1764","GHA21512","GHA21512","1"
"1209","GHA21513","GHA21513","1"
"1765","GHA21514","GHA21514","1"
"863","GHA21515","GHA21515","1"
"864","GHA21516","GHA21516","1"
"1766","GHA21517","GHA21517","1"
"1767","GHA21518","GHA21518","1"
"2629","GHA21519","GHA21519","1"
"1768","GHA21521","GHA21521","1"
"4625","GHA21523","GHA21523","1"
"865","GHA21524","GHA21524","1"
"1769","GHA21525","GHA21525","1"
"1245","GHA21526","GHA21526","1"
"1210","GHA21527","GHA21527","1"
"1770","GHA21528","GHA21528","1"
"866","GHA21529","GHA21529","1"
"1211","GHA21530","GHA21530","1"
"867","GHA21536","GHA21536","1"
"868","GHA21537","GHA21537","1"
"613","GHA21539","GHA21539","1"
"869","GHA21541","GHA21541","1"
"1214","GHA21542","GHA21542","1"
"870","GHA21543","GHA21543","1"
"871","GHA21544","GHA21544","1"
"872","GHA21545","GHA21545","1"
"873","GHA21546","GHA21546","1"
"1771","GHA21547","GHA21547","1"
"874","GHA21548","GHA21548","1"
"1772","GHA21549","GHA21549","1"
"875","GHA21550","GHA21550","1"
"1773","GHA21552","GHA21552","1"
"1774","GHA21553","GHA21553","1"
"1775","GHA21554","GHA21554","1"
"876","GHA21555","GHA21555","1"
"842","GHA21556","GHA21556","1"
"877","GHA21557","GHA21557","1"
"4106","GHA21559","GHA21559","1"
"660","GHA21560","GHA21560","1"
"878","GHA21561","GHA21561","1"
"1150","GHA21562","GHA21562","1"
"1027","GHA21564","GHA21564","1"
"879","GHA21565","GHA21565","1"
"880","GHA21566","GHA21566","1"
"611","GHA21570","GHA21570","1"
"523","GHA21572","GHA21572","1"
"881","GHA21575","GHA21575","1"
"650","GHA21576","GHA21576","1"
"882","GHA21577","GHA21577","1"
"652","GHA21578","GHA21578","1"
"883","GHA21579","GHA21579","1"
"1216","GHA21580","GHA21580","1"
"884","GHA21583","GHA21583","1"
"885","GHA21584","GHA21584","1"
"1217","GHA21585","GHA21585","1"
"886","GHA21586","GHA21586","1"
"1218","GHA21587","GHA21587","1"
"1202","GHA21588","GHA21588","1"
"887","GHA21589","GHA21589","1"
"1219","GHA21590","GHA21590","1"
"1227","GHA21592","GHA21592","1"
"1221","GHA21593","GHA21593","1"
"1223","GHA21594","GHA21594","1"
"1222","GHA21595","GHA21595","1"
"1224","GHA21599","GHA21599","1"
"1225","GHA21600","GHA21600","1"
"1220","GHA21601","GHA21601","1"
"1226","GHA21602","GHA21602","1"
"2721","GHA21604","GHA21604","1"
"2716","GHA21605","GHA21605","1"
"2722","GHA21606","GHA21606","1"
"2717","GHA21607","GHA21607","1"
"2494","GHA21608","GHA21608","1"
"2493","GHA21609","GHA21609","1"
"4542","GHA21611","GHA21611","1"
"2718","GHA21614","GHA21614","1"
"2719","GHA21621","GHA21621","1"
"2628","GHA21625","GHA21625","1"
"2627","GHA21626","GHA21626","1"
"4543","GHA21627","GHA21627","1"
"2495","GHA21628","GHA21628","1"
"2496","GHA21629","GHA21629","1"
"2731","GHA21631","GHA21631","1"
"2730","GHA21632","GHA21632","1"
"2735","GHA21633","GHA21633","1"
"2732","GHA21634","GHA21634","1"
"2500","GHA21635","GHA21635","1"
"2497","GHA21636","GHA21636","1"
"2565","GHA21637","GHA21637","1"
"2733","GHA21638","GHA21638","1"
"2498","GHA21640","GHA21640","1"
"2563","GHA21642","GHA21642","1"
"2499","GHA21643","GHA21643","1"
"2501","GHA21644","GHA21644","1"
"2734","GHA21646","GHA21646","1"
"2742","GHA21651","GHA21651","1"
"2509","GHA21658","GHA21658","1"
"2541","GHA21659","GHA21659","1"
"2745","GHA21661","GHA21661","1"
"2738","GHA21662","GHA21662","1"
"2752","GHA21663","GHA21663","1"
"2739","GHA21664","GHA21664","1"
"2598","GHA21665","GHA21665","1"
"2631","GHA21667","GHA21667","1"
"2630","GHA21668","GHA21668","1"
"2504","GHA21669","GHA21669","1"
"4544","GHA21670","GHA21670","1"
"2747","GHA21672","GHA21672","1"
"1557","GIN22607","GIN22607","1"
"2040","GIN22610","GIN22610","1"
"4384","GIN22611","GIN22611","1"
"1558","GIN22612","GIN22612","1"
"1556","GIN22615","GIN22615","1"
"2036","GIN22616","GIN22616","1"
"1911","GIN22622","GIN22622","1"
"4181","GIN22624","GIN22624","1"
"1550","GIN22627","GIN22627","1"
"1559","GIN22629","GIN22629","1"
"1677","GIN22631","GIN22631","1"
"2037","GIN22632","GIN22632","1"
"1870","GIN22635","GIN22635","1"
"4143","GIN22638","GIN22638","1"
"2662","GIN22640","GIN22640","1"
"1872","GIN22641","GIN22641","1"
"2707","GMB47624","GMB47624","1"
"2710","GMB47625","GMB47625","1"
"2711","GMB47626","GMB47626","1"
"1794","GMB47627","GMB47627","1"
"1858","GMB47628","GMB47628","1"
"1854","GMB47629","GMB47629","1"
"1792","GMB47630","GMB47630","1"
"2709","GMB47632","GMB47632","1"
"1850","GMB47637","GMB47637","1"
"2712","GMB47638","GMB47638","1"
"1799","GMB47642","GMB47642","1"
"2713","GMB47643","GMB47643","1"
"2708","GMB47645","GMB47645","1"
"1797","GMB47646","GMB47646","1"
"2715","GMB47649","GMB47649","1"
"1852","GMB47652","GMB47652","1"
"1796","GMB47655","GMB47655","1"
"4847","GMB47657","GMB47657","1"
"1856","GMB47660","GMB47660","1"
"4252","GMB47663","GMB47663","1"
"2706","GMB47667","GMB47667","1"
"2714","GMB47668","GMB47668","1"
"2672","GNB23642","GNB23642","1"
"2671","GNB23643","GNB23643","1"
"2676","GNB23644","GNB23644","1"
"2667","GNB23646","GNB23646","1"
"4436","GNB23656","GNB23656","1"
"4435","GNB23657","GNB23657","1"
"4440","GNB23658","GNB23658","1"
"4439","GNB23659","GNB23659","1"
"4434","GNB23660","GNB23660","1"
"4442","GNB23661","GNB23661","1"
"4437","GNB23662","GNB23662","1"
"4444","GNB23663","GNB23663","1"
"4446","GNB23664","GNB23664","1"
"4445","GNB23665","GNB23665","1"
"4443","GNB23668","GNB23668","1"
"4438","GNB23669","GNB23669","1"
"2673","GNB23670","GNB23670","1"
"2679","GNB23671","GNB23671","1"
"2680","GNB23672","GNB23672","1"
"2675","GNB23673","GNB23673","1"
"2670","GNB23674","GNB23674","1"
"2677","GNB23676","GNB23676","1"
"2678","GNB23677","GNB23677","1"
"2668","GNB23678","GNB23678","1"
"2681","GNB23679","GNB23679","1"
"2106","GNB23684","GNB23684","1"
"2253","GNB23686","GNB23686","1"
"2259","GNB23687","GNB23687","1"
"2251","GNB23701","GNB23701","1"
"1135","GNB23704","GNB23704","1"
"1136","GNB23706","GNB23706","1"
"4416","GNB23711","GNB23711","1"
"4415","GNB23712","GNB23712","1"
"4419","GNB23714","GNB23714","1"
"4414","GNB23715","GNB23715","1"
"4407","GNB23719","GNB23719","1"
"4422","GNB23720","GNB23720","1"
"4408","GNB23721","GNB23721","1"
"4410","GNB23724","GNB23724","1"
"4409","GNB23725","GNB23725","1"
"4406","GNB23726","GNB23726","1"
"4411","GNB23728","GNB23728","1"
"1414","GNB23731","GNB23731","1"
"1415","GNB23733","GNB23733","1"
"1411","GNB23734","GNB23734","1"
"4489","GNB23750","GNB23750","1"
"2144","GNB23753","GNB23753","1"
"2145","GNB23754","GNB23754","1"
"2140","GNB23755","GNB23755","1"
"2139","GNB23756","GNB23756","1"
"2141","GNB23757","GNB23757","1"
"2142","GNB23758","GNB23758","1"
"2146","GNB23759","GNB23759","1"
"2143","GNB23760","GNB23760","1"
"3003","KEN54007","KEN54007","1"
"3005","KEN54008","KEN54008","1"
"3007","KEN54009","KEN54009","1"
"3004","KEN54010","KEN54010","1"
"3006","KEN54011","KEN54011","1"
"2525","KEN54015","KEN54015","1"
"2488","KEN54019","KEN54019","1"
"2492","KEN54020","KEN54020","1"
"394","KEN54021","KEN54021","1"
"364","KEN54024","KEN54024","1"
"2991","KEN54033","KEN54033","1"
"2990","KEN54034","KEN54034","1"
"376","KEN54036","KEN54036","1"
"2361","KEN54043","KEN54043","1"
"350","KEN54045","KEN54045","1"
"346","KEN54049","KEN54049","1"
"2942","KEN54054","KEN54054","1"
"3018","KEN54058","KEN54058","1"
"3010","KEN54059","KEN54059","1"
"2526","KEN54060","KEN54060","1"
"2530","KEN54062","KEN54062","1"
"3014","KEN54068","KEN54068","1"
"2928","KEN54069","KEN54069","1"
"2929","KEN54070","KEN54070","1"
"2930","KEN54071","KEN54071","1"
"2931","KEN54072","KEN54072","1"
"2932","KEN54073","KEN54073","1"
"2933","KEN54074","KEN54074","1"
"2916","KEN54075","KEN54075","1"
"2917","KEN54076","KEN54076","1"
"2918","KEN54077","KEN54077","1"
"2919","KEN54078","KEN54078","1"
"2920","KEN54079","KEN54079","1"
"2921","KEN54080","KEN54080","1"
"2922","KEN54081","KEN54081","1"
"2923","KEN54082","KEN54082","1"
"2924","KEN54083","KEN54083","1"
"2925","KEN54084","KEN54084","1"
"2926","KEN54085","KEN54085","1"
"2927","KEN54086","KEN54086","1"
"358","KEN54088","KEN54088","1"
"2490","KEN54089","KEN54089","1"
"357","KEN54090","KEN54090","1"
"355","KEN54091","KEN54091","1"
"356","KEN54093","KEN54093","1"
"2914","KEN54094","KEN54094","1"
"1846","KEN54095","KEN54095","1"
"393","KEN54096","KEN54096","1"
"2962","KEN54098","KEN54098","1"
"2963","KEN54099","KEN54099","1"
"2964","KEN54100","KEN54100","1"
"2965","KEN54101","KEN54101","1"
"2967","KEN54102","KEN54102","1"
"2968","KEN54103","KEN54103","1"
"2972","KEN54104","KEN54104","1"
"2973","KEN54105","KEN54105","1"
"2974","KEN54106","KEN54106","1"
"481","KEN54108","KEN54108","1"
"361","KEN54109","KEN54109","1"
"360","KEN54111","KEN54111","1"
"482","KEN54113","KEN54113","1"
"474","KEN54122","KEN54122","1"
"2035","KEN54123","KEN54123","1"
"354","KEN54124","KEN54124","1"
"4947","KEN54127","KEN54127","1"
"2913","KEN54128","KEN54128","1"
"2898","KEN54129","KEN54129","1"
"2517","KEN54130","KEN54130","1"
"3000","KEN54131","KEN54131","1"
"2998","KEN54132","KEN54132","1"
"2995","KEN54133","KEN54133","1"
"2997","KEN54136","KEN54136","1"
"377","KEN54141","KEN54141","1"
"378","KEN54143","KEN54143","1"
"343","KEN54144","KEN54144","1"
"2961","KEN54164","KEN54164","1"
"2970","KEN54165","KEN54165","1"
"2330","KEN54166","KEN54166","1"
"1847","KEN54169","KEN54169","1"
"2521","KEN54173","KEN54173","1"
"2520","KEN54175","KEN54175","1"
"2907","KEN54179","KEN54179","1"
"2908","KEN54180","KEN54180","1"
"2909","KEN54181","KEN54181","1"
"2910","KEN54182","KEN54182","1"
"2912","KEN54184","KEN54184","1"
"2955","KEN54187","KEN54187","1"
"2949","KEN54192","KEN54192","1"
"2947","KEN54195","KEN54195","1"
"2956","KEN54198","KEN54198","1"
"2959","KEN54201","KEN54201","1"
"3020","KEN54202","KEN54202","1"
"3002","KEN54203","KEN54203","1"
"3025","KEN54204","KEN54204","1"
"3028","KEN54206","KEN54206","1"
"3032","KEN54208","KEN54208","1"
"3035","KEN54211","KEN54211","1"
"3038","KEN54215","KEN54215","1"
"3024","KEN54218","KEN54218","1"
"3040","KEN54220","KEN54220","1"
"2969","KEN54226","KEN54226","1"
"2971","KEN54227","KEN54227","1"
"2978","KEN54228","KEN54228","1"
"4782","KEN54229","KEN54229","1"
"2904","KEN54232","KEN54232","1"
"2905","KEN54233","KEN54233","1"
"2899","KEN54235","KEN54235","1"
"2900","KEN54236","KEN54236","1"
"2901","KEN54237","KEN54237","1"
"2902","KEN54238","KEN54238","1"
"2903","KEN54239","KEN54239","1"
"485","KEN54246","KEN54246","1"
"407","KEN54250","KEN54250","1"
"2897","KEN54252","KEN54252","1"
"368","KEN54254","KEN54254","1"
"370","KEN54255","KEN54255","1"
"2624","KEN54259","KEN54259","1"
"2625","KEN54260","KEN54260","1"
"2626","KEN54261","KEN54261","1"
"2491","KEN54262","KEN54262","1"
"2935","KEN54271","KEN54271","1"
"2534","KEN54276","KEN54276","1"
"4214","LBR26818","LBR26818","1"
"1370","LBR26819","LBR26819","1"
"4208","LBR26820","LBR26820","1"
"4272","LBR26821","LBR26821","1"
"1915","LBR26822","LBR26822","1"
